Año,Evaluación,Nivel,Grado,UGEL,Gestión,Area,Característica,Ubigeo,Región,Provincia,Distrito,Centro Poblado,Código Modular,Anexo,Nombre de la IE,Sección,Area Academica,Estudiantes programados,Puntaje Promedio,Secciones evaluadas,Cantidad Previo al inicio,Cantidad En inicio,Cantidad En proceso,Cantidad Satisfactorio
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,CURIBAMBA,201038,0,54490 HOGAR DE CRISTO,A,Matemática,106,494,1,1,4,12,10
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,CURIBAMBA,201038,0,54490 HOGAR DE CRISTO,B,Matemática,106,502,1,2,2,11,10
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,CURIBAMBA,201038,0,54490 HOGAR DE CRISTO,A,Lectura,106,521,1,,5,8,14
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30207,APURÍMAC,ANDAHUAYLAS,KISHUARÁ,SOTCCOMAYO,201053,0,54492 INCA GARCILASO DE LA VEGA,A,Lectura,10,397,1,3,6,,1
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30207,APURÍMAC,ANDAHUAYLAS,KISHUARÁ,SOTCCOMAYO,201053,0,54492 INCA GARCILASO DE LA VEGA,A,Matemática,10,377,1,4,3,2,1
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30701,APURÍMAC,GRAU,CHUQUIBAMBILLA,CHUQUIBAMBILLA,646216,0,54621 DOMINGO RAPONI,A,Lectura,45,452,1,1,9,10,2
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30701,APURÍMAC,GRAU,CHUQUIBAMBILLA,CHUQUIBAMBILLA,646216,0,54621 DOMINGO RAPONI,A,Matemática,45,424,1,2,10,7,3
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30701,APURÍMAC,GRAU,CHUQUIBAMBILLA,CHUQUIBAMBILLA,646216,0,54621 DOMINGO RAPONI,B,Matemática,45,527,1,,,10,11
2024,ECE 2024,Primaria,CUARTO,UGEL Grau,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30701,APURÍMAC,GRAU,CHUQUIBAMBILLA,CHUQUIBAMBILLA,646216,0,54621 DOMINGO RAPONI,B,Lectura,45,534,1,,,9,12
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,724989,0,54682 JOSE MARIA ARGUEDAS,B,Matemática,32,384,1,6,7,3,1
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,724989,0,54682 JOSE MARIA ARGUEDAS,A,Lectura,32,449,1,1,6,6,2
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,724989,0,54682 JOSE MARIA ARGUEDAS,A,Matemática,32,481,1,1,4,6,4
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,724989,0,54682 JOSE MARIA ARGUEDAS,B,Lectura,32,447,1,,7,10,
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30101,APURÍMAC,ABANCAY,ABANCAY,QUITASOL IMPONEDA,861062,0,54705 SAN JUAN BAUTISTA,A,Matemática,5,395,1,2,1,1,1
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,RURAL,UNIDOCENTE / MULTIGRADO,30101,APURÍMAC,ABANCAY,ABANCAY,QUITASOL IMPONEDA,861062,0,54705 SAN JUAN BAUTISTA,A,Lectura,5,458,1,,2,2,1
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,861039,0,54729 NUESTRA SEÑORA DE FATIMA,A,Lectura,6,431,1,,4,,1
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,861039,0,54729 NUESTRA SEÑORA DE FATIMA,A,Matemática,6,425,1,1,,4,
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,URBANA,UNIDOCENTE / MULTIGRADO,30602,APURÍMAC,CHINCHEROS,ANCO HUALLO,QUISPIMARCA,1089663,0,54819-1,A,Matemática,7,403,1,1,3,2,
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,URBANA,UNIDOCENTE / MULTIGRADO,30602,APURÍMAC,CHINCHEROS,ANCO HUALLO,QUISPIMARCA,1089663,0,54819-1,A,Lectura,7,401,1,,5,1,
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,927855,0,54872 LA SALLE,B,Matemática,69,556,1,1,1,10,22
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,927855,0,54872 LA SALLE,A,Matemática,69,569,1,3,1,7,24
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,927855,0,54872 LA SALLE,B,Lectura,69,548,1,,1,9,24
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,927855,0,54872 LA SALLE,A,Lectura,69,536,1,,4,7,24
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,LIMAPATA,928218,0,54873 NUESTRA SEÑORA DE GUADALUPE,A,Lectura,5,449,1,1,,3,
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,LIMAPATA,928218,0,54873 NUESTRA SEÑORA DE GUADALUPE,A,Matemática,5,399,1,1,1,2,
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30506,APURÍMAC,COTABAMBAS,CHALLHUAHUACHO,CHALLHUAHUACHO,1569433,0,54910 FRANCISCO BOLOGNESI CERVANTES,A,Matemática,56,439,1,3,12,10,3
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30506,APURÍMAC,COTABAMBAS,CHALLHUAHUACHO,CHALLHUAHUACHO,1569433,0,54910 FRANCISCO BOLOGNESI CERVANTES,B,Lectura,56,449,1,1,14,8,4
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30506,APURÍMAC,COTABAMBAS,CHALLHUAHUACHO,CHALLHUAHUACHO,1569433,0,54910 FRANCISCO BOLOGNESI CERVANTES,B,Matemática,56,442,1,3,8,12,4
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30506,APURÍMAC,COTABAMBAS,CHALLHUAHUACHO,CHALLHUAHUACHO,1569433,0,54910 FRANCISCO BOLOGNESI CERVANTES,A,Lectura,56,460,1,1,11,11,5
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30602,APURÍMAC,CHINCHEROS,ANCO HUALLO,URIPA,1471523,0,54928 SAN PEDRO,A,Lectura,18,522,1,,1,9,8
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30602,APURÍMAC,CHINCHEROS,ANCO HUALLO,URIPA,1471523,0,54928 SAN PEDRO,A,Matemática,18,537,1,,2,6,10
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,861005,0,55001 MANUEL JESUS SIERRA A.,D,Lectura,102,482,1,,7,12,5
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,861005,0,55001 MANUEL JESUS SIERRA A.,D,Matemática,102,487,1,,7,9,8
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,861005,0,55001 MANUEL JESUS SIERRA A.,C,Lectura,102,500,1,,6,11,9
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,861005,0,55001 MANUEL JESUS SIERRA A.,C,Matemática,102,504,1,,5,10,11
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,861005,0,55001 MANUEL JESUS SIERRA A.,A,Lectura,102,514,1,1,4,10,12
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,861005,0,55001 MANUEL JESUS SIERRA A.,B,Lectura,102,540,1,,1,10,14
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,861005,0,55001 MANUEL JESUS SIERRA A.,A,Matemática,102,532,1,1,3,7,16
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,861005,0,55001 MANUEL JESUS SIERRA A.,B,Matemática,102,568,1,,2,5,18
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,201392,0,55003 LA VICTORIA,A,Matemática,51,482,1,3,2,12,7
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,201392,0,55003 LA VICTORIA,A,Lectura,51,491,1,1,3,12,8
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,201392,0,55003 LA VICTORIA,B,Matemática,51,522,1,,3,9,13
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,201392,0,55003 LA VICTORIA,B,Lectura,51,534,1,,1,9,15
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,201400,0,55004 VIRGEN DE FATIMA,B,Matemática,31,400,1,5,5,4,1
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,201400,0,55004 VIRGEN DE FATIMA,B,Lectura,31,421,1,1,9,3,2
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,201400,0,55004 VIRGEN DE FATIMA,A,Matemática,31,481,1,,3,9,4
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,201400,0,55004 VIRGEN DE FATIMA,A,Lectura,31,503,1,,4,7,5
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1141175,0,55006-17,B,Matemática,62,513,1,1,2,16,11
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1141175,0,55006-17,A,Matemática,62,500,1,,5,14,12
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1141175,0,55006-17,B,Lectura,62,507,1,,6,11,13
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,TALAVERA,1141175,0,55006-17,A,Lectura,62,505,1,,5,13,13
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,ARANJUEZ,1089937,0,55006-2 SAN JOSE DE CLUNY,A,Matemática,23,389,1,7,8,7,1
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30216,APURÍMAC,ANDAHUAYLAS,TALAVERA,ARANJUEZ,1089937,0,55006-2 SAN JOSE DE CLUNY,A,Lectura,23,431,1,3,12,6,2
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SUYLLUACA,1330737,0,55006-20 ESCUELA CONCERTADA SOLARIS,B,Lectura,53,541,1,,3,12,11
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SUYLLUACA,1330737,0,55006-20 ESCUELA CONCERTADA SOLARIS,A,Lectura,53,547,1,,3,9,15
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SUYLLUACA,1330737,0,55006-20 ESCUELA CONCERTADA SOLARIS,A,Matemática,53,535,1,,1,10,16
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SUYLLUACA,1330737,0,55006-20 ESCUELA CONCERTADA SOLARIS,B,Matemática,53,559,1,1,2,6,17
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,1089978,0,55006-4,B,Lectura,34,435,1,1,6,5,2
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,1089978,0,55006-4,B,Matemática,34,420,1,5,2,5,2
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,1089978,0,55006-4,A,Matemática,34,450,1,5,2,8,3
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,SAN JERONIMO,1089978,0,55006-4,A,Lectura,34,475,1,,6,9,3
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,UNIDOCENTE / MULTIGRADO,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,ANDAHUAYLAS,1549328,0,ADUNI MAS SAC,A,Lectura,20,514,1,,4,7,9
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,NO ESTATAL,URBANA,UNIDOCENTE / MULTIGRADO,30213,APURÍMAC,ANDAHUAYLAS,SAN JERÓNIMO,ANDAHUAYLAS,1549328,0,ADUNI MAS SAC,A,Matemática,20,512,1,,4,6,10
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,UNIDOCENTE / MULTIGRADO,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1666635,0,AMAUTA,A,Lectura,9,476,1,,2,5,2
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,UNIDOCENTE / MULTIGRADO,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,1666635,0,AMAUTA,A,Matemática,9,478,1,1,2,2,4
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,860973,0,AMERICA,B,Matemática,47,455,1,5,1,9,4
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,860973,0,AMERICA,B,Lectura,47,496,1,,4,10,5
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,860973,0,AMERICA,A,Matemática,47,487,1,2,6,9,10
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,860973,0,AMERICA,A,Lectura,47,513,1,,3,13,11
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,201384,0,AURORA INES TEJADA,B,Matemática,104,531,1,,1,15,12
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,201384,0,AURORA INES TEJADA,A,Matemática,104,534,1,,2,11,13
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,201384,0,AURORA INES TEJADA,A,Lectura,104,540,1,,1,10,15
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,201384,0,AURORA INES TEJADA,B,Lectura,104,540,1,,1,12,15
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,201384,0,AURORA INES TEJADA,C,Lectura,104,574,1,,,3,21
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,201384,0,AURORA INES TEJADA,C,Matemática,104,624,1,,,1,23
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,201384,0,AURORA INES TEJADA,D,Lectura,104,655,1,,,1,25
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,ABANCAY,201384,0,AURORA INES TEJADA,D,Matemática,104,714,1,,,,26
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1089853,0,BELEN DE OSMA Y PARDO,A,Lectura,103,506,1,,5,19,11
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1089853,0,BELEN DE OSMA Y PARDO,A,Matemática,103,515,1,,4,19,12
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1089853,0,BELEN DE OSMA Y PARDO,C,Lectura,103,511,1,,5,15,14
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1089853,0,BELEN DE OSMA Y PARDO,C,Matemática,103,524,1,1,3,13,17
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1089853,0,BELEN DE OSMA Y PARDO,B,Matemática,103,547,1,,2,10,22
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,ANDAHUAYLAS,1089853,0,BELEN DE OSMA Y PARDO,B,Lectura,103,544,1,,2,9,23
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30602,APURÍMAC,CHINCHEROS,ANCO HUALLO,URIPA,1775337,0,BERTOLT BRECHT,A,Lectura,9,555,1,,1,2,6
2024,ECE 2024,Primaria,CUARTO,UGEL Chincheros,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30602,APURÍMAC,CHINCHEROS,ANCO HUALLO,URIPA,1775337,0,BERTOLT BRECHT,A,Matemática,9,553,1,,,3,6
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30504,APURÍMAC,COTABAMBAS,HAQUIRA,HAQUIRA,1431832,0,CESAR VALLEJO,B,Matemática,29,453,1,1,6,6,2
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30504,APURÍMAC,COTABAMBAS,HAQUIRA,HAQUIRA,1431832,0,CESAR VALLEJO,B,Lectura,29,468,1,,5,8,2
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30504,APURÍMAC,COTABAMBAS,HAQUIRA,HAQUIRA,1431832,0,CESAR VALLEJO,A,Lectura,29,482,1,,3,7,4
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30504,APURÍMAC,COTABAMBAS,HAQUIRA,HAQUIRA,1431832,0,CESAR VALLEJO,A,Matemática,29,471,1,,5,5,4
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,PALTACC,238063,0,COPRODELI,B,Lectura,30,433,1,,10,3,2
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,PALTACC,238063,0,COPRODELI,B,Matemática,30,391,1,6,5,1,3
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,PALTACC,238063,0,COPRODELI,A,Lectura,30,507,1,,2,8,5
2024,ECE 2024,Primaria,CUARTO,UGEL Andahuaylas,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30201,APURÍMAC,ANDAHUAYLAS,ANDAHUAYLAS,PALTACC,238063,0,COPRODELI,A,Matemática,30,516,1,,3,3,9
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,1522374,0,DIOSPI SUYANA,B,Matemática,50,521,1,,5,11,8
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,1522374,0,DIOSPI SUYANA,A,Matemática,50,494,1,2,3,11,10
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,1522374,0,DIOSPI SUYANA,A,Lectura,50,512,1,,3,13,10
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,NO ESTATAL,URBANA,POLIDOCENTE COMPLETA,30104,APURÍMAC,ABANCAY,CURAHUASI,CURAHUASI,1522374,0,DIOSPI SUYANA,B,Lectura,50,518,1,,3,8,13
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,MOLINOPATA,237404,0,EL CARMELO,A,Matemática,19,505,1,,3,9,7
2024,ECE 2024,Primaria,CUARTO,UGEL Abancay,ESTATAL,RURAL,POLIDOCENTE COMPLETA,30101,APURÍMAC,ABANCAY,ABANCAY,MOLINOPATA,237404,0,EL CARMELO,A,Lectura,19,520,1,,3,6,10
2024,ECE 2024,Primaria,CUARTO,UGEL Cotabambas,ESTATAL,URBANA,POLIDOCENTE COMPLETA,30501,APURÍMAC,COTABAMBAS,TAMBOBAMBA,TAMBOBAMBA,1739259,0,ERASMO DELGADO VIVANCO,A,Matemática,19,441,1,4,6,7,2
